F_RING,YEAR,SEX,EXP.INC,EXP.NEST,GROUP,D2_MASS,D8_MASS,D12_MASS,D12_RTARS,Early.g,Late.g,Growth,D12_SMI,D12_SURV,BS_sc,incubation_temperature_sc,nestling_temperature_sc
DD82920,2023,F,Heated,Heated,EXPEXP,2,10.8,13.6,16.5,1.4666666666666668,0.6999999999999997,1.16,14.39393525909837,1,1.0247144978517206,-0.32829148277884784,1.4757106046322355
DD82920,2023,F,Heated,Heated,EXPEXP,1.5,8.1,12.2,15.8,1.0999999999999999,1.025,1.0699999999999998,14.555101549845618,1,1.0247144978517206,-0.32829148277884784,1.4757106046322355
DD82920,2023,M,Heated,Heated,EXPEXP,2.3,10.9,13.8,16.9,1.4333333333333336,0.7250000000000001,1.15,13.670330505062726,1,1.0247144978517206,-0.32829148277884784,1.4757106046322355
DD82920,2023,M,Heated,Heated,EXPEXP,2.5,11.3,13.1,16.6,1.4666666666666668,0.44999999999999973,1.06,13.635213964072253,1,1.0247144978517206,-0.32829148277884784,1.4757106046322355
DD82920,2023,M,Heated,Heated,EXPEXP,3.1,11.6,13.6,17,1.4166666666666667,0.5,1.05,13.254396353463008,1,1.0247144978517206,-0.32829148277884784,1.4757106046322355
DD82920,2023,M,Heated,Heated,EXPEXP,1.5,7.3,11,15.7,0.9666666666666667,0.925,0.95,13.3556898263174,1,1.0247144978517206,-0.32829148277884784,1.4757106046322355
DD85032,2023,M,Heated,Control,EXPCON,3.2,13.5,11.8,16.3,1.7166666666666668,-0.4249999999999998,0.8600000000000001,12.916812404977923,1,1.0247144978517206,-0.19011264020079313,2.552055218646373
DD85032,2023,F,Heated,Control,EXPCON,3,12.2,10.3,16.3,1.5333333333333332,-0.47499999999999964,0.7300000000000001,11.274844726379035,1,1.0247144978517206,-0.19011264020079313,2.552055218646373
DD85032,2023,M,Heated,Control,EXPCON,2.1,11.3,NA,NA,1.5333333333333334,NA,NA,NA,0,1.0247144978517206,-0.19011264020079313,2.552055218646373
DD85032,2023,M,Heated,Control,EXPCON,1.8,8.4,NA,NA,1.1,NA,NA,NA,0,1.0247144978517206,-0.19011264020079313,2.552055218646373
DD85032,2023,F,Heated,Control,EXPCON,3.2,13.2,13,17.1,1.6666666666666667,-0.04999999999999982,0.9800000000000001,12.465997424198498,1,1.0247144978517206,-0.19011264020079313,2.552055218646373
DD85032,2023,F,Heated,Control,EXPCON,3.6,13.3,13.2,17,1.616666666666667,-0.025000000000000355,0.96,12.864561166596449,1,1.0247144978517206,-0.19011264020079313,2.552055218646373
DD85029,2023,F,Control,Control,CONCON,4.3,12.3,14.9,17,1.3333333333333333,0.6499999999999999,1.06,14.521360710779327,1,0.16755728556554597,-0.32829148277884784,1.4757106046322355
DD85029,2023,M,Control,Control,CONCON,4.4,14.1,15.5,16.2,1.6166666666666665,0.3500000000000001,1.1099999999999999,17.257936417369486,1,0.16755728556554597,-0.32829148277884784,1.4757106046322355
DD85029,2023,M,Control,Control,CONCON,2,10.3,14.9,16.6,1.3833333333333335,1.15,1.29,15.508754814097449,1,0.16755728556554597,-0.32829148277884784,1.4757106046322355
DD85029,2023,M,Control,Control,CONCON,3.6,12.8,14.5,16.1,1.5333333333333334,0.4249999999999998,1.09,16.423083869000617,1,0.16755728556554597,-0.32829148277884784,1.4757106046322355
DD85029,2023,M,Control,Control,CONCON,4.1,14,15.2,16.2,1.6500000000000001,0.2999999999999998,1.1099999999999999,16.92391184154943,1,0.16755728556554597,-0.32829148277884784,1.4757106046322355
DD85029,2023,F,Control,Control,CONCON,4.3,13.5,15.4,16.3,1.5333333333333332,0.4750000000000001,1.11,16.857534833615254,1,0.16755728556554597,-0.32829148277884784,1.4757106046322355
DC57534,2023,F,Heated,Control,EXPCON,3.7,13.5,14.6,17,1.6333333333333335,0.2749999999999999,1.0899999999999999,14.228984320629406,1,-0.6895999267206288,-0.40035495140760524,1.1627707783317633
DC57534,2023,M,Heated,Control,EXPCON,3.6,14,15.7,17,1.7333333333333334,0.4249999999999998,1.21,15.301031084512443,1,-0.6895999267206288,-0.40035495140760524,1.1627707783317633
DC57534,2023,M,Heated,Control,EXPCON,3.7,14.1,15.6,16.4,1.7333333333333332,0.375,1.19,16.790331975911663,1,-0.6895999267206288,-0.40035495140760524,1.1627707783317633
DC57534,2023,F,Heated,Control,EXPCON,1.9,11.2,15.2,17,1.5499999999999998,1,1.3299999999999998,14.813737100929245,1,-0.6895999267206288,-0.40035495140760524,1.1627707783317633
DC57534,2023,M,Heated,Control,EXPCON,2.9,12.4,15.2,17.1,1.5833333333333333,0.6999999999999997,1.23,14.575627757524398,1,-0.6895999267206288,-0.40035495140760524,1.1627707783317633
DD82917,2023,M,Control,Control,CONCON,2.9,12.9,14.1,16.6,1.6666666666666667,0.2999999999999998,1.1199999999999999,14.67606999186403,1,0.16755728556554597,-0.4761799769612693,1.1627707783317633
DD82917,2023,M,Control,Control,CONCON,2.6,12.6,14.1,17.1,1.6666666666666667,0.375,1.15,13.520812590861448,1,0.16755728556554597,-0.4761799769612693,1.1627707783317633
DD82917,2023,M,Control,Control,CONCON,2.5,12.5,14.3,16.5,1.6666666666666667,0.4500000000000002,1.1800000000000002,15.134799573904905,1,0.16755728556554597,-0.4761799769612693,1.1627707783317633
DD82917,2023,M,Control,Control,CONCON,2.4,12.7,13.9,16.7,1.7166666666666666,0.30000000000000027,1.15,14.229807681636075,1,0.16755728556554597,-0.4761799769612693,1.1627707783317633
DD82917,2023,F,Control,Control,CONCON,2.5,13.5,15,17.1,1.8333333333333333,0.375,1.25,14.383843181767498,1,0.16755728556554597,-0.4761799769612693,1.1627707783317633
DC54801,2023,F,Heated,Heated,EXPEXP,2.7,13.8,NA,NA,1.8500000000000003,NA,NA,NA,0,0.16755728556554597,-0.35703107867094824,NA
DC54801,2023,F,Heated,Heated,EXPEXP,3.6,14.6,NA,NA,1.8333333333333333,NA,NA,NA,0,0.16755728556554597,-0.35703107867094824,NA
DC54801,2023,F,Heated,Heated,EXPEXP,4.4,15,NA,NA,1.7666666666666666,NA,NA,NA,0,0.16755728556554597,-0.35703107867094824,NA
DC54801,2023,F,Heated,Heated,EXPEXP,3.5,14.1,NA,NA,1.7666666666666666,NA,NA,NA,0,0.16755728556554597,-0.35703107867094824,NA
DC54801,2023,M,Heated,Heated,EXPEXP,3.9,14.6,NA,NA,1.7833333333333332,NA,NA,NA,0,0.16755728556554597,-0.35703107867094824,NA
DC54801,2023,F,Heated,Heated,EXPEXP,4,15.2,NA,NA,1.8666666666666665,NA,NA,NA,0,0.16755728556554597,-0.35703107867094824,NA
DC55198,2023,F,Control,Heated,CONEXP,4.2,13.2,15.3,16.9,1.5,0.5250000000000004,1.11,15.156235994743458,1,-3.261071563579153,-0.40378654772552725,0.6870461067875019
DC55198,2023,F,Control,Heated,CONEXP,3.4,12.6,15.6,16.8,1.5333333333333332,0.75,1.22,15.70888719493312,1,-3.261071563579153,-0.40378654772552725,0.6870461067875019
DD85021,2023,F,Control,Control,CONCON,3.1,11.3,15.5,17.4,1.366666666666667,1.0499999999999998,1.24,14.166011723747978,1,-1.5467571390068036,-0.46185966860229993,0.9312233655316181
DD85021,2023,F,Control,Control,CONCON,NA,10.5,14.8,17.4,NA,1.0750000000000002,NA,13.526256355578717,1,-1.5467571390068036,-0.46185966860229993,0.9312233655316181
DD85021,2023,M,Control,Control,CONCON,NA,9.3,13.9,16.7,NA,1.15,NA,14.229807681636075,1,-1.5467571390068036,-0.46185966860229993,0.9312233655316181
DD85045,2023,F,Heated,Control,EXPCON,3.5,NA,NA,NA,NA,NA,NA,NA,0,-2.403914351292978,-0.37267342739364656,0.9312233655316181
DD85045,2023,M,Heated,Control,EXPCON,3.2,11.8,15,16.8,1.4333333333333336,0.7999999999999998,1.1800000000000002,15.104699225897232,1,-2.403914351292978,-0.37267342739364656,0.9312233655316181
DD85045,2023,F,Heated,Control,EXPCON,3.7,11.3,14.9,16.2,1.2666666666666668,0.8999999999999999,1.1199999999999999,16.589887265729377,1,-2.403914351292978,-0.37267342739364656,0.9312233655316181
DD85044,2023,F,Heated,Control,EXPCON,3.3,12.6,14.7,NA,1.55,0.5249999999999999,1.14,NA,1,0.16755728556554597,-0.6382072936622081,0.9312233655316181
DD85044,2023,M,Heated,Control,EXPCON,2.6,11.8,14.9,NA,1.5333333333333334,0.7749999999999999,1.23,NA,1,0.16755728556554597,-0.6382072936622081,0.9312233655316181
DD85044,2023,F,Heated,Control,EXPCON,2.8,12,14.8,NA,1.5333333333333332,0.7000000000000002,1.2,NA,1,0.16755728556554597,-0.6382072936622081,0.9312233655316181
DD85044,2023,F,Heated,Control,EXPCON,2.5,NA,NA,NA,NA,NA,NA,NA,0,0.16755728556554597,-0.6382072936622081,0.9312233655316181
DD85031,2023,M,Control,Heated,CONEXP,3.5,12.7,13.7,17.2,1.5333333333333332,0.25,1.02,12.927302682471634,1,0.16755728556554597,-0.40035495140760524,1.1627707783317633
DD85031,2023,M,Control,Heated,CONEXP,2.5,10.7,NA,NA,1.3666666666666665,NA,NA,NA,0,0.16755728556554597,-0.40035495140760524,1.1627707783317633
DD85031,2023,F,Control,Heated,CONEXP,3.9,NA,NA,NA,NA,NA,NA,NA,0,0.16755728556554597,-0.40035495140760524,1.1627707783317633
DD85031,2023,F,Control,Heated,CONEXP,2.8,11.5,11.5,16,1.45,0,0.8699999999999999,13.251357820491005,1,0.16755728556554597,-0.40035495140760524,1.1627707783317633
DD85031,2023,F,Control,Heated,CONEXP,2.7,10.8,11.1,16.5,1.3500000000000003,0.07499999999999973,0.8399999999999999,11.747991277646465,1,0.16755728556554597,-0.40035495140760524,1.1627707783317633
DD85031,2023,F,Control,Heated,CONEXP,3.9,12.3,13.5,17,1.4000000000000001,0.2999999999999998,0.96,13.156937556746369,1,0.16755728556554597,-0.40035495140760524,1.1627707783317633
CR04613,2023,M,Heated,Heated,EXPEXP,1.7,9.1,NA,NA,1.2333333333333332,NA,NA,NA,0,0.16755728556554597,-0.35245562492077126,1.4757106046322355
CR04613,2023,M,Heated,Heated,EXPEXP,4.2,13.5,12,NA,1.55,-0.375,0.78,NA,1,0.16755728556554597,-0.35245562492077126,1.4757106046322355
CR04613,2023,M,Heated,Heated,EXPEXP,4.2,13.2,11.4,NA,1.5,-0.44999999999999973,0.72,NA,1,0.16755728556554597,-0.35245562492077126,1.4757106046322355
CR04613,2023,M,Heated,Heated,EXPEXP,2.4,11,NA,NA,1.4333333333333333,NA,NA,NA,0,0.16755728556554597,-0.35245562492077126,1.4757106046322355
CR04613,2023,M,Heated,Heated,EXPEXP,4,13.4,12,NA,1.5666666666666667,-0.3500000000000001,0.8,NA,1,0.16755728556554597,-0.35245562492077126,1.4757106046322355
CR04613,2023,F,Heated,Heated,EXPEXP,2.5,NA,NA,NA,NA,NA,NA,NA,0,0.16755728556554597,-0.35245562492077126,1.4757106046322355
DD85043,2023,M,Heated,Heated,EXPEXP,3.9,NA,NA,NA,NA,NA,NA,NA,0,-0.6895999267206288,-0.46185966860229993,0.9312233655316181
DD85043,2023,F,Heated,Heated,EXPEXP,3.5,9,9,15.5,0.9166666666666666,0,0.55,11.321377515361965,1,-0.6895999267206288,-0.46185966860229993,0.9312233655316181
DD85043,2023,F,Heated,Heated,EXPEXP,3.2,8.8,NA,NA,0.9333333333333335,NA,NA,NA,0,-0.6895999267206288,-0.46185966860229993,0.9312233655316181
DD85043,2023,M,Heated,Heated,EXPEXP,3.6,10.8,10.8,16,1.2000000000000002,0,0.7200000000000001,12.44475343141764,1,-0.6895999267206288,-0.46185966860229993,0.9312233655316181
DD85043,2023,M,Heated,Heated,EXPEXP,3.9,12.1,12.2,15.9,1.3666666666666665,0.02499999999999991,0.8299999999999998,14.30359071252537,1,-0.6895999267206288,-0.46185966860229993,0.9312233655316181
DD85026,2023,M,Heated,Control,EXPCON,2.8,13.2,14.3,16.6,1.7333333333333332,0.27500000000000036,1.15,14.884241197422385,1,-1.5467571390068036,-0.40035495140760524,1.1627707783317633
DD85026,2023,M,Heated,Control,EXPCON,3.5,12.9,14.1,16.7,1.5666666666666667,0.2999999999999998,1.06,14.434553115904219,1,-1.5467571390068036,-0.40035495140760524,1.1627707783317633
DD85026,2023,M,Heated,Control,EXPCON,2.3,12.1,14.5,16.1,1.6333333333333335,0.6000000000000001,1.22,16.423083869000617,1,-1.5467571390068036,-0.40035495140760524,1.1627707783317633
DD85026,2023,F,Heated,Control,EXPCON,3.8,13.8,14.7,16.8,1.6666666666666667,0.22499999999999964,1.0899999999999999,14.802605241379286,1,-1.5467571390068036,-0.40035495140760524,1.1627707783317633
DC54911,2023,M,Heated,Heated,EXPEXP,3.1,12.4,13.8,16.1,1.55,0.3500000000000001,1.07,15.630245337393692,1,1.0247144978517206,-0.4761799769612693,1.1627707783317633
DC54911,2023,M,Heated,Heated,EXPEXP,3.2,11.1,13,16.2,1.3166666666666667,0.4750000000000001,0.9800000000000001,14.474398285535699,1,1.0247144978517206,-0.4761799769612693,1.1627707783317633
DC54911,2023,M,Heated,Heated,EXPEXP,2.6,10.8,11.8,16.3,1.366666666666667,0.25,0.9200000000000002,12.916812404977923,1,1.0247144978517206,-0.4761799769612693,1.1627707783317633
DC54911,2023,F,Heated,Heated,EXPEXP,2.8,10.6,11.8,16.3,1.3,0.30000000000000027,0.9,12.916812404977923,1,1.0247144978517206,-0.4761799769612693,1.1627707783317633
DC54911,2023,F,Heated,Heated,EXPEXP,2.9,11.3,12,16.1,1.4000000000000001,0.17499999999999982,0.9099999999999999,13.591517684690166,1,1.0247144978517206,-0.4761799769612693,1.1627707783317633
DC54911,2023,M,Heated,Heated,EXPEXP,3.5,12.7,14.3,16.8,1.5333333333333332,0.40000000000000036,1.08,14.399813262022027,1,1.0247144978517206,-0.4761799769612693,1.1627707783317633
DD85014,2023,M,Heated,Heated,EXPEXP,2.6,10.2,14.1,16.5,1.2666666666666666,0.9750000000000001,1.15,14.923124055388753,1,0.16755728556554597,-0.39533954417616063,0.2758740450300435
DD85014,2023,M,Heated,Heated,EXPEXP,2.4,8.8,14,16.6,1.0666666666666667,1.2999999999999998,1.16,14.571984389084852,1,0.16755728556554597,-0.39533954417616063,0.2758740450300435
DD85014,2023,F,Heated,Heated,EXPEXP,3.1,11.7,14.3,16.9,1.4333333333333333,0.6500000000000004,1.12,14.165632334956303,1,0.16755728556554597,-0.39533954417616063,0.2758740450300435
DD85014,2023,F,Heated,Heated,EXPEXP,2.8,11,13.8,16.6,1.3666666666666665,0.7000000000000002,1.1,14.363813183526497,1,0.16755728556554597,-0.39533954417616063,0.2758740450300435
DD85014,2023,F,Heated,Heated,EXPEXP,3.2,11.4,14.5,16.5,1.3666666666666665,0.7749999999999999,1.1300000000000001,15.346475092421057,1,0.16755728556554597,-0.39533954417616063,0.2758740450300435
DD85027,2023,M,Control,Heated,CONEXP,2.3,7.2,NA,NA,0.8166666666666668,NA,NA,NA,0,-0.6895999267206288,-0.40035495140760524,1.1627707783317633
DD85027,2023,M,Control,Heated,CONEXP,3.5,11.2,12,15.9,1.2833333333333332,0.20000000000000018,0.85,14.069105618877416,1,-0.6895999267206288,-0.40035495140760524,1.1627707783317633
DD85027,2023,M,Control,Heated,CONEXP,3.6,12.4,15,17,1.4666666666666668,0.6499999999999999,1.1400000000000001,14.618819507495965,1,-0.6895999267206288,-0.40035495140760524,1.1627707783317633
DD85027,2023,F,Control,Heated,CONEXP,3.7,10.1,9,15.4,1.0666666666666667,-0.2749999999999999,0.53,11.525650081124986,1,-0.6895999267206288,-0.40035495140760524,1.1627707783317633
DD85027,2023,F,Control,Heated,CONEXP,2.4,8.7,12,16,1.0499999999999998,0.8250000000000002,0.96,13.827503812686267,1,-0.6895999267206288,-0.40035495140760524,1.1627707783317633
DD85235,2023,F,Heated,Heated,EXPEXP,1.8,6.3,9.7,13.2,0.75,0.8499999999999999,0.7899999999999999,19.01756902263819,1,1.0247144978517206,-0.46185966860229993,0.9312233655316181
DD85235,2023,M,Heated,Heated,EXPEXP,3.2,10.6,13.6,16.2,1.2333333333333332,0.75,1.0399999999999998,15.142447437175807,1,1.0247144978517206,-0.46185966860229993,0.9312233655316181
DD85235,2023,M,Heated,Heated,EXPEXP,3.9,12.7,14.2,15.6,1.4666666666666666,0.375,1.0299999999999998,17.548051198803737,1,1.0247144978517206,-0.46185966860229993,0.9312233655316181
DD85235,2023,M,Heated,Heated,EXPEXP,3.1,11.1,14.3,15.6,1.3333333333333333,0.8000000000000003,1.12,17.671629024147425,1,1.0247144978517206,-0.46185966860229993,0.9312233655316181
DD85235,2023,F,Heated,Heated,EXPEXP,4.3,NA,NA,NA,NA,NA,NA,NA,0,1.0247144978517206,-0.46185966860229993,0.9312233655316181
DD85235,2023,F,Heated,Heated,EXPEXP,3.9,11.9,13.6,16.1,1.3333333333333333,0.4249999999999998,0.97,15.403720042648853,1,1.0247144978517206,-0.46185966860229993,0.9312233655316181
DD85235,2023,M,Heated,Heated,EXPEXP,3.3,11.9,15.8,16,1.4333333333333336,0.9750000000000001,1.25,18.206213353370252,1,1.0247144978517206,-0.46185966860229993,0.9312233655316181
DC54212,2023,M,Heated,Control,EXPCON,3.4,9.1,11.2,16,0.9499999999999998,0.5249999999999999,0.7799999999999999,12.905670225173848,1,0.16755728556554597,-0.46185966860229993,0.9312233655316181
DC54212,2023,F,Heated,Control,EXPCON,2.1,5.7,NA,NA,0.6,NA,NA,NA,0,0.16755728556554597,-0.46185966860229993,0.9312233655316181
DC54212,2023,F,Heated,Control,EXPCON,2.8,8.8,9.6,15.2,1.0000000000000002,0.19999999999999973,0.6799999999999999,12.746146795994468,1,0.16755728556554597,-0.46185966860229993,0.9312233655316181
DC54212,2023,M,Heated,Control,EXPCON,2.7,8.9,8.4,15.7,1.0333333333333334,-0.125,0.5700000000000001,10.198890412824197,1,0.16755728556554597,-0.46185966860229993,0.9312233655316181
DC54212,2023,F,Heated,Control,EXPCON,1.7,NA,NA,NA,NA,NA,NA,NA,0,0.16755728556554597,-0.46185966860229993,0.9312233655316181
DC54212,2023,M,Heated,Control,EXPCON,3.2,10.1,9.1,15.2,1.15,-0.25,0.59,12.082284983703088,1,0.16755728556554597,-0.46185966860229993,0.9312233655316181
CV41781,2023,F,Heated,Control,EXPCON,2.6,12.3,15.3,16.3,1.616666666666667,0.75,1.27,16.748070321708663,1,1.0247144978517206,-0.5015869677201874,1.1052347587465081
CV41781,2023,M,Heated,Control,EXPCON,1.8,10.2,14.8,16.4,1.3999999999999997,1.1500000000000004,1.3,15.929289310480298,1,1.0247144978517206,-0.5015869677201874,1.1052347587465081
CV41781,2023,M,Heated,Control,EXPCON,2.2,11.8,14.2,16.4,1.6000000000000003,0.5999999999999996,1.2,15.28350731140677,1,1.0247144978517206,-0.5015869677201874,1.1052347587465081
CV41781,2023,M,Heated,Control,EXPCON,2.7,12.8,15.1,16.8,1.6833333333333336,0.5749999999999997,1.2399999999999998,15.205397220736545,1,1.0247144978517206,-0.5015869677201874,1.1052347587465081
CV41781,2023,F,Heated,Control,EXPCON,2.8,12.8,14.9,16.7,1.6666666666666667,0.5249999999999999,1.2100000000000002,15.253534852976799,1,1.0247144978517206,-0.5015869677201874,1.1052347587465081
CV41781,2023,F,Heated,Control,EXPCON,1.8,10.4,14.1,16.6,1.4333333333333333,0.9249999999999998,1.23,14.67606999186403,1,1.0247144978517206,-0.5015869677201874,1.1052347587465081
CV41781,2023,M,Heated,Control,EXPCON,2.3,11.8,15.4,16.2,1.5833333333333333,0.8999999999999999,1.31,17.146594892096136,1,1.0247144978517206,-0.5015869677201874,1.1052347587465081
DC56549,2023,M,Control,Heated,CONEXP,NA,11.7,14.2,16.8,NA,0.625,NA,14.299115267182712,1,1.0247144978517206,-0.4720609612108083,0.2758740450300435
DC56549,2023,M,Control,Heated,CONEXP,NA,12.1,14.7,17.1,NA,0.6499999999999999,NA,14.096166318132148,1,1.0247144978517206,-0.4720609612108083,0.2758740450300435
DC56549,2023,M,Control,Heated,CONEXP,NA,9.5,14.5,17.1,NA,1.25,NA,13.904381742375248,1,1.0247144978517206,-0.4720609612108083,0.2758740450300435
DC56549,2023,F,Control,Heated,CONEXP,NA,12.5,15.2,17.2,NA,0.6749999999999998,NA,14.342700786391886,1,1.0247144978517206,-0.4720609612108083,0.2758740450300435
DC56549,2023,F,Control,Heated,CONEXP,NA,11.8,13.3,17,NA,0.375,NA,12.962019963313091,1,1.0247144978517206,-0.4720609612108083,0.2758740450300435
DC56549,2023,M,Control,Heated,CONEXP,NA,11.8,14,17.2,NA,0.5499999999999998,NA,13.210382303255685,1,1.0247144978517206,-0.4720609612108083,0.2758740450300435
DC56549,2023,F,Control,Heated,CONEXP,NA,10.7,13.7,17.2,NA,0.75,NA,12.927302682471634,1,1.0247144978517206,-0.4720609612108083,0.2758740450300435
DA78138,2023,F,Heated,Control,EXPCON,4,12.2,14.2,16.3,1.3666666666666665,0.5,1.02,15.543960690736144,1,1.0247144978517206,-0.34673630172776126,0.2758740450300435
DA78138,2023,M,Heated,Control,EXPCON,2.4,9.7,14.9,16.5,1.2166666666666666,1.3000000000000003,1.25,15.769826129453364,1,1.0247144978517206,-0.34673630172776126,0.2758740450300435
DA78138,2023,F,Heated,Control,EXPCON,3.6,12.4,14.7,15.8,1.4666666666666668,0.5749999999999997,1.1099999999999999,17.537704326453326,1,1.0247144978517206,-0.34673630172776126,0.2758740450300435
DA78138,2023,M,Heated,Control,EXPCON,4.1,13.7,16.1,16.7,1.5999999999999999,0.6000000000000005,1.2000000000000002,16.48200745858567,1,1.0247144978517206,-0.34673630172776126,0.2758740450300435
DA78138,2023,M,Heated,Control,EXPCON,3.8,13.3,14.9,16.5,1.5833333333333333,0.3999999999999999,1.11,15.769826129453364,1,1.0247144978517206,-0.34673630172776126,0.2758740450300435
DA78138,2023,M,Heated,Control,EXPCON,3.8,12.2,15,16,1.3999999999999997,0.7000000000000002,1.1199999999999999,17.28437976585783,1,1.0247144978517206,-0.34673630172776126,0.2758740450300435
DA78138,2023,F,Heated,Control,EXPCON,3.9,12.5,14.4,16.6,1.4333333333333333,0.4750000000000001,1.05,14.988326800201563,1,1.0247144978517206,-0.34673630172776126,0.2758740450300435
DD83102,2023,M,Heated,Control,EXPCON,3.2,14.4,15.8,17.2,1.8666666666666665,0.3500000000000001,1.2600000000000002,14.908860027959987,1,0.16755728556554597,-0.40378654772552725,0.6870461067875019
DD83102,2023,F,Heated,Control,EXPCON,3.1,12.9,14.4,17,1.6333333333333335,0.375,1.1300000000000001,14.034066727196128,1,0.16755728556554597,-0.40378654772552725,0.6870461067875019
DD83102,2023,M,Heated,Control,EXPCON,2.9,13.4,15.4,17.8,1.75,0.5,1.25,13.21799965952505,1,0.16755728556554597,-0.40378654772552725,0.6870461067875019
DD83102,2023,M,Heated,Control,EXPCON,3,14,15.4,17,1.8333333333333333,0.3500000000000001,1.24,15.008654694362525,1,0.16755728556554597,-0.40378654772552725,0.6870461067875019
DD83102,2023,M,Heated,Control,EXPCON,3.5,14.2,15.2,17.3,1.7833333333333332,0.25,1.17,14.114814240875457,1,0.16755728556554597,-0.40378654772552725,0.6870461067875019
DD83102,2023,M,Heated,Control,EXPCON,3.4,13.6,15.2,17.3,1.7,0.3999999999999999,1.18,14.114814240875457,1,0.16755728556554597,-0.40378654772552725,0.6870461067875019
CR04937,2023,M,Heated,Control,EXPCON,2.2,NA,NA,NA,NA,NA,NA,NA,0,-3.261071563579153,-0.16929430882267849,NA
DD85033,2023,F,Control,Heated,CONEXP,2.2,11.2,13.8,16.4,1.5,0.6500000000000004,1.1600000000000001,14.852985978691088,1,-0.6895999267206288,-0.35245562492077126,1.4757106046322355
DD85033,2023,F,Control,Heated,CONEXP,2.7,12.4,16,17.3,1.6166666666666665,0.8999999999999999,1.33,14.857699200921534,1,-0.6895999267206288,-0.35245562492077126,1.4757106046322355
DD85033,2023,F,Control,Heated,CONEXP,2.4,11.8,14.9,16.4,1.5666666666666667,0.7749999999999999,1.25,16.036919643659218,1,-0.6895999267206288,-0.35245562492077126,1.4757106046322355
DD85033,2023,M,Control,Heated,CONEXP,2.7,12.3,15.5,16.9,1.6000000000000003,0.7999999999999998,1.28,15.354356726700887,1,-0.6895999267206288,-0.35245562492077126,1.4757106046322355
DD85033,2023,M,Control,Heated,CONEXP,1.8,10.1,12.4,16.3,1.383333333333333,0.5750000000000002,1.06,13.573599476417478,1,-0.6895999267206288,-0.35245562492077126,1.4757106046322355
DC57608,2023,F,Heated,Heated,EXPEXP,3.3,13,13.6,16.6,1.6166666666666665,0.1499999999999999,1.03,14.155641977968141,1,-3.261071563579153,-0.3318374618373507,1.1052347587465081
DC57608,2023,F,Heated,Heated,EXPEXP,2.8,13.4,14.7,17.2,1.7666666666666668,0.32499999999999973,1.19,13.870901418418468,1,-3.261071563579153,-0.3318374618373507,1.1052347587465081
DA78174,2023,F,Control,Control,CONCON,2.3,11.9,13.7,16,1.6000000000000003,0.44999999999999973,1.14,15.786400186150154,1,-0.6895999267206288,-0.4368156375137078,0.9312233655316181
DA78174,2023,M,Control,Control,CONCON,2.1,12.5,14,16.5,1.7333333333333334,0.375,1.19,14.817286296130677,1,-0.6895999267206288,-0.4368156375137078,0.9312233655316181
DA78174,2023,F,Control,Control,CONCON,1.4,12.9,15.4,16.9,1.9166666666666667,0.625,1.4,15.255296360722172,1,-0.6895999267206288,-0.4368156375137078,0.9312233655316181
DA78174,2023,F,Control,Control,CONCON,2.2,14.2,15.2,16.9,2,0.25,1.3,15.05717562876474,1,-0.6895999267206288,-0.4368156375137078,0.9312233655316181
DD83480,2023,F,Control,Heated,CONEXP,3.3,10.3,NA,NA,1.1666666666666667,NA,NA,NA,0,0.16755728556554597,-0.5015869677201874,NA
DD83480,2023,M,Control,Heated,CONEXP,3,11.8,NA,NA,1.4666666666666668,NA,NA,NA,0,0.16755728556554597,-0.5015869677201874,NA
DD83480,2023,F,Control,Heated,CONEXP,2.9,11.6,NA,NA,1.45,NA,NA,NA,0,0.16755728556554597,-0.5015869677201874,NA
DD83480,2023,M,Control,Heated,CONEXP,3.3,11.5,NA,NA,1.3666666666666665,NA,NA,NA,0,0.16755728556554597,-0.5015869677201874,NA
DD83480,2023,M,Control,Heated,CONEXP,2.4,10.2,NA,NA,1.2999999999999998,NA,NA,NA,0,0.16755728556554597,-0.5015869677201874,NA
CR03297,2023,F,Control,Control,CONCON,4.3,13.3,14.1,16.3,1.5,0.19999999999999973,0.9800000000000001,15.434496178829551,1,0.16755728556554597,-0.40378654772552725,0.6870461067875019
CR03297,2023,F,Control,Control,CONCON,3.7,11.7,12.5,16,1.3333333333333333,0.20000000000000018,0.8800000000000001,14.403649804881526,1,0.16755728556554597,-0.40378654772552725,0.6870461067875019
CR03297,2023,M,Control,Control,CONCON,4.3,14,15,16.2,1.6166666666666665,0.25,1.0699999999999998,16.70122879100273,1,0.16755728556554597,-0.40378654772552725,0.6870461067875019
CR03297,2023,F,Control,Control,CONCON,4.1,13.1,13.8,16.5,1.5,0.17500000000000027,0.9700000000000001,14.605610777614524,1,0.16755728556554597,-0.40378654772552725,0.6870461067875019
CR03297,2023,M,Control,Control,CONCON,4.1,13.3,13.4,16.2,1.5333333333333334,0.02499999999999991,0.93,14.919764386629105,1,0.16755728556554597,-0.40378654772552725,0.6870461067875019
CR03297,2023,F,Control,Control,CONCON,4.7,12.9,12.9,15.9,1.3666666666666665,0,0.82,15.124288540293222,1,0.16755728556554597,-0.40378654772552725,0.6870461067875019
DC57611,2023,M,Control,Control,CONCON,3.6,12.8,15.2,16.5,1.5333333333333334,0.5999999999999996,1.16,16.087339407227592,1,-1.5467571390068036,-0.4752560872617138,0.6870461067875019
